season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count
2023,Abu Dhabi Grand Prix,ALB,103.5016,23.027675665226337,86.081,15
2023,Abu Dhabi Grand Prix,ALO,109.029,25.4994990800473,85.397,13
2023,Abu Dhabi Grand Prix,BOT,100.25636363636363,20.548479828312004,85.024,11
2023,Abu Dhabi Grand Prix,GAS,101.18688888888889,21.716158456575855,85.321,9
2023,Abu Dhabi Grand Prix,HAM,106.4132,20.806906448474162,85.315,10
2023,Abu Dhabi Grand Prix,HUL,102.7265,22.03274019499163,87.147,2
2023,Abu Dhabi Grand Prix,LEC,103.24000000000001,19.953158059451507,84.809,12
2023,Abu Dhabi Grand Prix,MAG,97.61966666666666,11.151161499497661,86.413,12
2023,Abu Dhabi Grand Prix,NOR,101.82284615384614,18.826465612917335,84.852,13
2023,Abu Dhabi Grand Prix,OCO,107.9326923076923,20.707340765151443,85.566,13
2023,Abu Dhabi Grand Prix,PER,110.46945454545454,25.675408426600097,85.112,11
2023,Abu Dhabi Grand Prix,PIA,95.88630769230768,14.063353881540346,85.361,13
2023,Abu Dhabi Grand Prix,RIC,96.37327272727272,12.973061335636316,85.467,11
2023,Abu Dhabi Grand Prix,RUS,102.43907692307693,22.830589919599603,85.122,13
2023,Abu Dhabi Grand Prix,SAI,86.707,,86.707,1
2023,Abu Dhabi Grand Prix,SAR,97.79225000000001,17.857919985388712,86.659,12
2023,Abu Dhabi Grand Prix,STR,106.02116666666666,21.338555352112092,85.492,12
2023,Abu Dhabi Grand Prix,TSU,95.75933333333334,12.740101150828172,85.669,12
2023,Abu Dhabi Grand Prix,VER,105.41810000000001,25.444998550031613,84.982,10
2023,Abu Dhabi Grand Prix,ZHO,113.8096153846154,23.573544329532,85.223,13
2023,Australian Grand Prix,ALB,95.00874999999999,8.043760401702674,81.182,16
2023,Australian Grand Prix,ALO,105.71111111111112,18.551700942531152,78.887,9
2023,Australian Grand Prix,BOT,97.43757894736841,14.445616391278586,80.312,19
2023,Australian Grand Prix,DEV,94.69514285714286,16.61956189182466,80.6,7
2023,Australian Grand Prix,GAS,94.71000000000001,22.929426101264145,80.206,7
2023,Australian Grand Prix,HAM,96.471,17.365524840902452,80.323,13
2023,Australian Grand Prix,HUL,102.080125,18.612337305758597,80.194,16
2023,Australian Grand Prix,LEC,99.495,21.36958310309305,79.332,7
2023,Australian Grand Prix,MAG,105.01042857142856,19.988093662571632,81.266,14
2023,Australian Grand Prix,NOR,103.1408125,20.248068198287456,80.176,16
2023,Australian Grand Prix,OCO,93.18388888888889,14.10685173456896,79.725,9
2023,Australian Grand Prix,PER,107.68763636363637,18.299656479140406,80.083,11
2023,Australian Grand Prix,PIA,96.34155,11.280800725009218,80.38,20
2023,Australian Grand Prix,RUS,90.87046666666667,9.485948607332448,79.672,15
2023,Australian Grand Prix,SAI,97.26075,13.245422818576127,79.695,8
2023,Australian Grand Prix,STR,104.44036363636364,21.73646456198765,80.579,11
2023,Australian Grand Prix,TSU,94.14540000000001,10.318898818603245,80.22,15
2023,Australian Grand Prix,VER,111.68066666666667,25.507879782529955,79.502,9
2023,Australian Grand Prix,ZHO,97.84957894736843,13.922355389467803,80.47,19
2023,Bahrain Grand Prix,ALB,106.09064000000001,16.805954185149183,92.44,25
2023,Bahrain Grand Prix,ALO,106.2705,16.776271873577585,90.907,22
2023,Bahrain Grand Prix,BOT,109.04595833333333,17.08829488651876,91.793,24
2023,Bahrain Grand Prix,DEV,108.125,15.813782744670933,92.605,24
2023,Bahrain Grand Prix,GAS,108.32009523809522,17.565217746742455,91.475,21
2023,Bahrain Grand Prix,HAM,103.8670909090909,12.808272579373554,91.543,22
2023,Bahrain Grand Prix,HUL,106.31209090909091,15.998655440258219,91.376,22
2023,Bahrain Grand Prix,LEC,103.32575,13.612015833059907,91.367,20
2023,Bahrain Grand Prix,MAG,111.83542857142857,19.528040473259846,92.11,14
2023,Bahrain Grand Prix,NOR,105.1743043478261,14.570425034153581,91.57,23
2023,Bahrain Grand Prix,OCO,109.51599999999999,18.72023349467731,91.608,22
2023,Bahrain Grand Prix,PER,102.17390476190477,11.862060166365545,91.078,21
2023,Bahrain Grand Prix,PIA,108.57970833333333,18.291979459954728,92.024,24
2023,Bahrain Grand Prix,RUS,109.2495,19.151867962482953,91.882,22
2023,Bahrain Grand Prix,SAI,106.66654166666666,17.70561386772486,91.956,24
2023,Bahrain Grand Prix,SAR,106.46346153846154,14.928799483497043,92.749,26
2023,Bahrain Grand Prix,STR,106.56439130434782,16.894707177475677,91.45,23
2023,Bahrain Grand Prix,TSU,109.70441666666666,16.926260291955064,92.525,24
2023,Bahrain Grand Prix,VER,101.30766666666666,12.018252618413376,91.076,18
2023,Bahrain Grand Prix,ZHO,110.08318181818181,18.92179581137247,91.586,22
2023,British Grand Prix,ALB,106.85462962962963,19.51537126738059,88.296,27
2023,British Grand Prix,ALO,103.38504761904761,16.685735870725598,89.134,21
2023,British Grand Prix,BOT,107.63116666666667,20.639867588188906,89.378,24
2023,British Grand Prix,DEV,102.1848,16.11383979948086,89.571,25
2023,British Grand Prix,GAS,103.90547826086957,19.257360323380407,88.889,23
2023,British Grand Prix,HAM,103.2809,18.814325770539853,89.283,20
2023,British Grand Prix,HUL,100.46508,14.223240760928338,88.88,25
2023,British Grand Prix,MAG,104.95585714285714,19.799275304753124,89.439,14
2023,British Grand Prix,NOR,102.7035,18.019844460161725,89.26,20
2023,British Grand Prix,OCO,105.41242105263159,19.515991355568982,89.242,19
2023,British Grand Prix,PER,98.60288,11.883865046496169,88.342,25
2023,British Grand Prix,PIA,104.17630769230769,18.79859366818535,88.926,26
2023,British Grand Prix,RUS,104.73585,19.343229002404787,89.238,20
2023,British Grand Prix,SAI,101.91516666666666,16.683817487943656,88.1,24
2023,British Grand Prix,SAR,105.16265384615384,19.258338383032548,88.766,26
2023,British Grand Prix,STR,102.656,17.31068669703998,88.866,27
2023,British Grand Prix,TSU,103.38814285714285,16.900279563621766,89.483,21
2023,British Grand Prix,VER,100.51791304347826,14.485170347361986,88.078,23
2023,British Grand Prix,ZHO,108.46295833333333,20.327231352952357,89.225,24
2023,Canadian Grand Prix,ALB,82.99773333333333,11.063349081175831,75.003,30
2023,Canadian Grand Prix,ALO,85.50465625,11.9834305002968,74.044,32
2023,Canadian Grand Prix,BOT,86.19688235294117,13.342360517073356,74.22,34
2023,Canadian Grand Prix,DEV,89.16829032258065,13.69375107410566,75.002,31
2023,Canadian Grand Prix,GAS,85.74438888888888,13.535607726665202,74.477,36
2023,Canadian Grand Prix,HAM,87.428375,18.86948889382355,73.718,24
2023,Canadian Grand Prix,HUL,95.58377777777778,19.847385985173073,76.369,9
2023,Canadian Grand Prix,LEC,87.96957575757575,15.884084656564069,74.094,33
2023,Canadian Grand Prix,MAG,86.81259375,14.117758137524424,74.544,32
2023,Canadian Grand Prix,NOR,86.71137142857144,14.80064096602043,74.617,35
2023,Canadian Grand Prix,OCO,91.18006666666666,19.340963646647815,75.092,15
2023,Canadian Grand Prix,PER,90.223875,18.93678083682537,74.25,24
2023,Canadian Grand Prix,PIA,90.22945454545454,18.70258450570888,74.533,33
2023,Canadian Grand Prix,RUS,84.32871999999999,13.06888709403623,73.745,25
2023,Canadian Grand Prix,SAI,87.67385714285714,15.578523246373997,73.844,35
2023,Canadian Grand Prix,SAR,85.96464705882352,12.650929844571264,75.426,34
2023,Canadian Grand Prix,STR,90.80379166666667,19.825918025741096,74.419,24
2023,Canadian Grand Prix,TSU,87.78513157894737,14.38798384758738,74.941,38
2023,Canadian Grand Prix,VER,89.58525,20.951180280771954,74.142,28
2023,Canadian Grand Prix,ZHO,88.88035483870968,13.447723466689784,74.811,31
2023,Dutch Grand Prix,ALB,85.55238461538463,15.444518095627126,71.599,26
2023,Dutch Grand Prix,ALO,85.97178571428572,17.75739473791994,71.863,28
2023,Dutch Grand Prix,BOT,87.13373076923077,16.454904938182274,71.857,26
2023,Dutch Grand Prix,GAS,86.41230769230768,18.602290370315654,71.766,26
2023,Dutch Grand Prix,HAM,90.80095652173914,22.482190475772878,71.638,23
2023,Dutch Grand Prix,HUL,85.46929629629629,14.887889590109591,72.693,27
2023,Dutch Grand Prix,LEC,85.8976,15.30533974631076,71.915,25
2023,Dutch Grand Prix,MAG,87.23595833333333,17.9297694509273,72.404,24
2023,Dutch Grand Prix,NOR,83.76360000000001,14.581914240478396,71.33,25
2023,Dutch Grand Prix,OCO,86.12334615384614,16.83614410235861,72.001,26
2023,Dutch Grand Prix,PER,88.1452,20.055674502494302,71.817,25
2023,Dutch Grand Prix,PIA,96.14075,26.1428585069932,72.901,4
2023,Dutch Grand Prix,RIC,89.376,20.30318978633653,73.096,5
2023,Dutch Grand Prix,RUS,90.40120833333333,21.936463267670124,72.009,24
2023,Dutch Grand Prix,SAI,88.75414814814815,17.337535648465824,72.093,27
2023,Dutch Grand Prix,SAR,85.11357142857142,17.274330824641325,71.934,28
2023,Dutch Grand Prix,STR,85.96255555555555,18.377732691270563,71.835,27
2023,Dutch Grand Prix,TSU,85.76903703703704,18.22994737213696,71.72,27
2023,Dutch Grand Prix,VER,85.55636363636364,18.495649464119047,71.353,22
2023,Dutch Grand Prix,ZHO,91.051,19.310782917323678,72.074,26
2023,Hungarian Grand Prix,ALB,92.39837931034482,16.316841952880186,78.377,29
2023,Hungarian Grand Prix,ALO,93.8220357142857,17.241509890232162,78.105,28
2023,Hungarian Grand Prix,BOT,91.68468000000001,15.103588082858543,78.085,25
2023,Hungarian Grand Prix,GAS,93.2579090909091,18.092458554955172,77.918,22
2023,Hungarian Grand Prix,HAM,88.35245454545453,13.261808699194308,78.746,22
2023,Hungarian Grand Prix,HUL,91.48707692307693,15.661094142934148,78.058,26
2023,Hungarian Grand Prix,LEC,97.97425,21.169688838840628,77.686,16
2023,Hungarian Grand Prix,MAG,95.51652173913044,20.282287173495558,78.504,23
2023,Hungarian Grand Prix,NOR,93.6854074074074,21.02076367868988,77.701,27
2023,Hungarian Grand Prix,OCO,94.09262962962964,18.787295101801252,78.045,27
2023,Hungarian Grand Prix,PER,111.9953,26.07844327345224,78.978,10
2023,Hungarian Grand Prix,PIA,99.7498,23.17746821869402,79.117,15
2023,Hungarian Grand Prix,RIC,99.7135,20.012271611688668,78.385,26
2023,Hungarian Grand Prix,RUS,97.13185,22.31472394318438,79.175,20
2023,Hungarian Grand Prix,SAI,99.4279375,23.56820174576683,78.182,16
2023,Hungarian Grand Prix,SAR,93.40614814814815,16.600947824432065,78.836,27
2023,Hungarian Grand Prix,STR,94.11643333333333,17.5721823418158,78.319,30
2023,Hungarian Grand Prix,TSU,90.36992307692307,13.564885948427506,77.934,26
2023,Hungarian Grand Prix,VER,92.14592307692307,16.04509503691361,78.279,13
2023,Hungarian Grand Prix,ZHO,96.00829629629631,18.652698777336823,78.108,27
2023,Italian Grand Prix,ALB,104.27,23.594174095118674,81.979,14
2023,Italian Grand Prix,ALO,101.95711111111112,23.243845800794478,82.071,9
2023,Italian Grand Prix,BOT,102.22292307692308,22.473453938152378,82.595,13
2023,Italian Grand Prix,GAS,105.0339375,21.784997906720886,82.651,16
2023,Italian Grand Prix,HAM,90.20207692307692,14.397853980492709,82.783,13
2023,Italian Grand Prix,HUL,101.90245454545456,22.69008085205355,82.291,11
2023,Italian Grand Prix,LAW,105.525375,24.746400710339,83.167,16
2023,Italian Grand Prix,LEC,103.6224,23.010943942269854,81.716,15
2023,Italian Grand Prix,MAG,101.13483333333333,22.21024280016822,82.574,12
2023,Italian Grand Prix,NOR,100.54572727272726,25.66852104072577,81.374,11
2023,Italian Grand Prix,OCO,107.04806666666667,25.44464839738735,82.716,15
2023,Italian Grand Prix,PER,92.6891,15.587664449457748,81.54,10
2023,Italian Grand Prix,PIA,104.70400000000001,23.083292644970157,81.545,13
2023,Italian Grand Prix,RUS,106.66414285714286,24.787346504764336,82.176,14
2023,Italian Grand Prix,SAI,103.18666666666667,22.22981644312967,81.355,15
2023,Italian Grand Prix,SAR,98.009875,18.71726281582504,82.755,16
2023,Italian Grand Prix,STR,91.893,,91.893,1
2023,Italian Grand Prix,TSU,109.1636875,27.4892034169023,82.696,16
2023,Italian Grand Prix,VER,89.739,13.354674529084475,81.631,10
2023,Italian Grand Prix,ZHO,104.3265,23.64158712214233,83.346,14
2023,Japanese Grand Prix,ALB,105.10572222222223,15.034724030822995,91.555,18
2023,Japanese Grand Prix,ALO,101.652875,10.997955051584206,91.492,16
2023,Japanese Grand Prix,BOT,102.6100625,14.249712565375955,91.739,16
2023,Japanese Grand Prix,GAS,103.83973333333333,12.112804968690105,92.179,15
2023,Japanese Grand Prix,HAM,97.91253846153846,5.294490683962352,91.829,13
2023,Japanese Grand Prix,HUL,106.3518947368421,14.038176388749264,91.797,19
2023,Japanese Grand Prix,LAW,105.74866666666668,15.463041828444856,92.141,18
2023,Japanese Grand Prix,LEC,100.39986666666667,9.924152233434402,91.008,15
2023,Japanese Grand Prix,MAG,105.8829375,14.726074536769802,92.169,16
2023,Japanese Grand Prix,NOR,101.3629411764706,9.918782652564957,91.152,17
2023,Japanese Grand Prix,OCO,104.9863125,15.297966639257435,91.794,16
2023,Japanese Grand Prix,PER,99.7085,6.91392862058817,91.71,18
2023,Japanese Grand Prix,PIA,101.59964705882352,8.872606881162213,91.662,17
2023,Japanese Grand Prix,RUS,99.70992857142858,9.182196054273774,91.328,14
2023,Japanese Grand Prix,SAI,101.8078,12.996646607051042,91.237,15
2023,Japanese Grand Prix,SAR,107.27109523809523,17.25082269314934,92.32,21
2023,Japanese Grand Prix,STR,102.28993333333332,10.27432788532847,91.771,15
2023,Japanese Grand Prix,TSU,104.17639999999999,13.722453817701384,92.178,20
2023,Japanese Grand Prix,VER,97.7136153846154,5.502013775859117,90.688,13
2023,Japanese Grand Prix,ZHO,112.45819999999999,20.236694738903278,92.165,10
2023,Las Vegas Grand Prix,ALB,110.3413157894737,15.038764652588998,96.688,38
2023,Las Vegas Grand Prix,ALO,108.77635294117647,12.082097411942092,95.793,34
2023,Las Vegas Grand Prix,BOT,111.03446875,13.393377239141728,96.129,32
2023,Las Vegas Grand Prix,GAS,111.63096428571428,13.966217946868007,97.134,28
2023,Las Vegas Grand Prix,HAM,105.65805263157894,9.626874256117661,96.663,38
2023,Las Vegas Grand Prix,HUL,110.26196428571428,14.146217380765162,96.489,28
2023,Las Vegas Grand Prix,LEC,110.91269696969698,15.925007563743982,95.265,33
2023,Las Vegas Grand Prix,MAG,115.589,17.94011638578423,96.917,32
2023,Las Vegas Grand Prix,NOR,105.97153846153846,8.36929277409158,96.864,26
2023,Las Vegas Grand Prix,OCO,106.21184848484849,9.972850492465819,97.241,33
2023,Las Vegas Grand Prix,PER,111.28003125000001,15.563834365614479,96.085,32
2023,Las Vegas Grand Prix,PIA,108.91775862068965,12.869908101723107,96.987,29
2023,Las Vegas Grand Prix,RIC,108.46847222222223,11.81252697408527,97.68,36
2023,Las Vegas Grand Prix,RUS,109.05703225806452,12.65377123359902,96.89,31
2023,Las Vegas Grand Prix,SAI,110.74058064516129,15.938327291520052,95.782,31
2023,Las Vegas Grand Prix,SAR,109.18005263157893,12.632863138585655,98.14,38
2023,Las Vegas Grand Prix,STR,107.6095,10.051914747236681,96.496,36
2023,Las Vegas Grand Prix,TSU,110.46658333333333,13.870250040747539,97.412,36
2023,Las Vegas Grand Prix,VER,109.50215151515151,14.499987224393534,96.183,33
2023,Las Vegas Grand Prix,ZHO,116.59283870967742,16.999577979265194,97.656,31
2023,Mexico City Grand Prix,ALB,92.305,14.61011347266716,79.446,20
2023,Mexico City Grand Prix,ALO,93.26684615384616,14.688057591641737,80.426,26
2023,Mexico City Grand Prix,BOT,94.3986,17.89812166334395,78.955,30
2023,Mexico City Grand Prix,GAS,94.56996,16.236852274686743,79.642,25
2023,Mexico City Grand Prix,HAM,96.38546153846154,17.405803572902382,79.024,26
2023,Mexico City Grand Prix,HUL,93.75288,16.774384803225026,79.535,25
2023,Mexico City Grand Prix,LEC,94.3056,17.712801078355152,78.952,30
2023,Mexico City Grand Prix,MAG,96.76623076923077,18.180750779453952,80.112,26
2023,Mexico City Grand Prix,NOR,89.49532142857143,14.599191002582787,78.805,28
2023,Mexico City Grand Prix,OCO,96.02383333333334,19.210477093110615,79.077,24
2023,Mexico City Grand Prix,PER,94.80468,16.186218718197694,78.988,25
2023,Mexico City Grand Prix,PIA,91.97028571428572,15.217088371562294,79.163,28
2023,Mexico City Grand Prix,RIC,95.84233333333333,18.89849687755006,79.002,27
2023,Mexico City Grand Prix,RUS,95.82288888888888,16.715128539815783,79.227,27
2023,Mexico City Grand Prix,SAI,96.7985,20.632296886443473,79.257,30
2023,Mexico City Grand Prix,SAR,94.17618181818183,12.930488042335716,79.9,22
2023,Mexico City Grand Prix,STR,98.20807692307692,17.49568453200931,80.075,13
2023,Mexico City Grand Prix,TSU,93.09286666666667,13.726715082171934,79.29,30
2023,Mexico City Grand Prix,VER,90.48022727272728,13.72259386119187,78.686,22
2023,Mexico City Grand Prix,ZHO,98.60029166666668,21.97108369708412,79.415,24
2023,Miami Grand Prix,ALB,111.87409523809522,20.804438672804324,89.046,21
2023,Miami Grand Prix,ALO,108.31631578947369,20.56337890807246,88.66,19
2023,Miami Grand Prix,BOT,108.01938095238096,17.275528496912013,89.189,21
2023,Miami Grand Prix,DEV,108.75995,16.91497675364397,89.928,20
2023,Miami Grand Prix,GAS,111.22747058823529,20.148612784499726,89.098,17
2023,Miami Grand Prix,HAM,108.106,18.43609039538119,88.858,16
2023,Miami Grand Prix,HUL,105.64664705882353,18.91904305832214,89.393,17
2023,Miami Grand Prix,LEC,110.3173125,24.23574113499524,88.398,16
2023,Miami Grand Prix,MAG,108.87917647058823,20.697650211543618,89.171,17
2023,Miami Grand Prix,NOR,100.1580625,12.094331925706635,88.741,16
2023,Miami Grand Prix,OCO,105.828,16.75748385050691,88.937,19
2023,Miami Grand Prix,PER,108.275,22.191532171475835,88.419,18
2023,Miami Grand Prix,PIA,106.795,19.074759928589753,89.339,19
2023,Miami Grand Prix,RUS,108.9278125,17.71379693240554,89.216,16
2023,Miami Grand Prix,SAI,104.24878947368421,19.771227446241017,88.315,19
2023,Miami Grand Prix,SAR,107.62936363636364,17.682590355233472,90.038,22
2023,Miami Grand Prix,STR,112.02076470588236,19.57176064681398,88.93,17
2023,Miami Grand Prix,TSU,110.98454999999998,20.599593977794804,89.613,20
2023,Miami Grand Prix,VER,100.56673333333333,16.293228858580953,87.93,15
2023,Miami Grand Prix,ZHO,108.12531818181819,15.438289321672062,89.181,22
2023,Monaco Grand Prix,ALB,90.0875,18.575972591341905,74.217,8
2023,Monaco Grand Prix,ALO,87.30239285714286,15.948542474538833,72.682,28
2023,Monaco Grand Prix,BOT,88.741,18.04287320127099,73.05,29
2023,Monaco Grand Prix,DEV,86.68526666666666,14.018771929423616,73.663,30
2023,Monaco Grand Prix,GAS,86.11254166666667,14.535685610665274,73.089,24
2023,Monaco Grand Prix,HAM,91.05032,18.43917703270223,72.96,25
2023,Monaco Grand Prix,HUL,85.75223333333334,14.183533504307594,73.52,30
2023,Monaco Grand Prix,LEC,89.30989285714286,15.407187037077943,72.527,28
2023,Monaco Grand Prix,MAG,86.027625,13.039288433548085,73.457,24
2023,Monaco Grand Prix,NOR,88.99520000000001,13.875274541427995,72.906,15
2023,Monaco Grand Prix,OCO,87.86585185185186,17.067269527696986,73.162,27
2023,Monaco Grand Prix,PER,88.80034615384616,15.345500536489014,72.991,26
2023,Monaco Grand Prix,PIA,88.88056,16.773099341107667,73.673,25
2023,Monaco Grand Prix,RUS,90.68634482758621,17.943194347073412,73.191,29
2023,Monaco Grand Prix,SAI,95.11240000000001,22.468406889394014,72.569,20
2023,Monaco Grand Prix,SAR,89.5753448275862,16.737100440714382,74.238,29
2023,Monaco Grand Prix,STR,89.92355555555557,18.633205639670713,73.185,27
2023,Monaco Grand Prix,TSU,88.82820000000001,14.101850519104145,73.641,20
2023,Monaco Grand Prix,VER,86.71484615384614,15.054465797742026,72.462,26
2023,Monaco Grand Prix,ZHO,92.21086206896551,20.380676618033732,73.354,29
2023,Saudi Arabian Grand Prix,ALB,105.25672727272728,18.1151877773263,90.81,22
2023,Saudi Arabian Grand Prix,ALO,101.28009523809524,13.42543779138975,89.811,21
2023,Saudi Arabian Grand Prix,BOT,104.75524,11.044373783666202,91.052,25
2023,Saudi Arabian Grand Prix,DEV,104.10548,14.307718121466237,90.921,25
2023,Saudi Arabian Grand Prix,GAS,103.30621739130436,14.881223669615954,90.1,23
2023,Saudi Arabian Grand Prix,HAM,103.24547619047618,14.109333253627003,90.599,21
2023,Saudi Arabian Grand Prix,HUL,105.22817391304348,17.112941911824233,90.181,23
2023,Saudi Arabian Grand Prix,LEC,104.26095652173913,15.698627228571937,90.341,23
2023,Saudi Arabian Grand Prix,MAG,102.59847368421053,11.658407030352816,90.82,19
2023,Saudi Arabian Grand Prix,NOR,108.09808695652173,19.78616000209385,90.721,23
2023,Saudi Arabian Grand Prix,OCO,103.6563043478261,16.608564169331387,90.039,23
2023,Saudi Arabian Grand Prix,PER,101.64442105263157,14.186167156446567,89.902,19
2023,Saudi Arabian Grand Prix,PIA,104.23738095238096,16.97073295257512,90.964,21
2023,Saudi Arabian Grand Prix,RUS,104.85680952380952,15.932727929074318,90.07,21
2023,Saudi Arabian Grand Prix,SAI,106.79599999999999,19.21493425301857,90.592,24
2023,Saudi Arabian Grand Prix,SAR,103.64344,15.408996457913796,90.959,25
2023,Saudi Arabian Grand Prix,STR,101.97314285714286,16.468685570760393,90.11,21
2023,Saudi Arabian Grand Prix,TSU,104.4712,14.026631752966688,90.776,25
2023,Saudi Arabian Grand Prix,VER,100.78878260869564,14.044006460073744,89.603,23
2023,Saudi Arabian Grand Prix,ZHO,110.260125,20.409248488204085,90.837,24
2023,Singapore Grand Prix,ALB,111.93700000000001,27.40332266350196,95.558,3
2023,Singapore Grand Prix,ALO,111.8232,22.07102917639463,92.478,20
2023,Singapore Grand Prix,BOT,111.0538,18.550218218605803,93.105,20
2023,Singapore Grand Prix,GAS,107.70770588235294,18.228084052378854,93.824,17
2023,Singapore Grand Prix,HAM,107.1790625,17.224167337276423,92.585,16
2023,Singapore Grand Prix,HUL,107.012,16.36108734772845,93.139,16
2023,Singapore Grand Prix,LAW,111.76036363636364,20.64808480809841,93.285,22
2023,Singapore Grand Prix,LEC,105.88178947368421,15.152835589343036,92.138,19
2023,Singapore Grand Prix,MAG,104.48011111111111,13.429246954004308,93.017,18
2023,Singapore Grand Prix,NOR,111.58994736842105,20.003349768014367,92.711,19
2023,Singapore Grand Prix,OCO,108.07894736842105,18.487674433024843,93.361,19
2023,Singapore Grand Prix,PER,103.92392857142856,14.699829724101647,92.812,14
2023,Singapore Grand Prix,PIA,108.4235294117647,16.06598015652036,93.461,17
2023,Singapore Grand Prix,RUS,107.3818888888889,17.883387321885504,92.355,18
2023,Singapore Grand Prix,SAI,105.22063157894736,14.523408136945013,92.12,19
2023,Singapore Grand Prix,SAR,109.52265217391304,16.165483482938395,94.327,23
2023,Singapore Grand Prix,STR,108.16622222222222,15.959408519762052,93.39,18
2023,Singapore Grand Prix,TSU,107.42204999999998,15.542687617197663,93.477,20
2023,Singapore Grand Prix,VER,105.32366666666667,15.59914344565416,92.852,15
2023,Singapore Grand Prix,ZHO,112.76379999999999,19.872517289754185,93.575,20
2023,Spanish Grand Prix,ALB,93.58134482758621,17.99070795533044,75.056,29
2023,Spanish Grand Prix,ALO,92.27699999999999,21.390863734494044,74.077,27
2023,Spanish Grand Prix,BOT,92.74658620689655,19.779021596698357,74.448,29
2023,Spanish Grand Prix,DEV,87.78041379310345,12.098446392342051,74.785,29
2023,Spanish Grand Prix,GAS,92.00269230769231,21.594171565066777,74.457,26
2023,Spanish Grand Prix,HAM,93.00042857142857,19.75479258387053,74.549,28
2023,Spanish Grand Prix,HUL,86.86685714285714,12.950505237432317,74.177,28
2023,Spanish Grand Prix,LEC,87.77685714285714,16.721767463098722,74.246,28
2023,Spanish Grand Prix,MAG,92.4747619047619,18.385071952279006,74.713,21
2023,Spanish Grand Prix,NOR,91.4558888888889,19.24798467439231,74.694,27
2023,Spanish Grand Prix,OCO,92.13892592592593,21.246348462601805,74.242,27
2023,Spanish Grand Prix,PER,91.17200000000001,17.61874107525629,74.219,27
2023,Spanish Grand Prix,PIA,90.54051851851852,16.55109794492003,74.583,27
2023,Spanish Grand Prix,RUS,87.70903571428572,12.482698730293455,74.392,28
2023,Spanish Grand Prix,SAI,88.41396428571429,17.002097224628322,74.274,28
2023,Spanish Grand Prix,SAR,89.81833333333334,15.04187787555093,75.415,30
2023,Spanish Grand Prix,STR,90.85249999999999,20.170873817352472,75.01,28
2023,Spanish Grand Prix,TSU,90.2894827586207,17.128080529229294,74.84,29
2023,Spanish Grand Prix,VER,86.19013333333334,15.13069107917194,73.907,30
2023,Spanish Grand Prix,ZHO,93.10092307692307,18.993934231586834,74.585,26
